,date,geography,cause of death,Gender,Age,measure,measures,value
20120,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 1 to 4,Deaths,Value,0
20121,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 5 to 9,Deaths,Value,0
20122,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 10-14,Deaths,Value,0
20123,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 15-19,Deaths,Value,0
20124,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 20-24,Deaths,Value,0
20125,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 25-29,Deaths,Value,0
20126,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 30-34,Deaths,Value,0
20127,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 35-39,Deaths,Value,0
20128,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 40-44,Deaths,Value,0
20129,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 45-49,Deaths,Value,0
20130,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 50-54,Deaths,Value,0
20131,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 55-59,Deaths,Value,5
20132,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 60-64,Deaths,Value,6
20133,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 65-69,Deaths,Value,16
20134,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 70-74,Deaths,Value,14
20135,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 75-79,Deaths,Value,25
20136,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 80-84,Deaths,Value,30
20137,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 85-89,Deaths,Value,24
20138,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Male,Aged 90 and over,Deaths,Value,11
20139,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,total (all ages),Deaths,Value,103
20140,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged under 1,Deaths,Value,0
20141,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 1 to 4,Deaths,Value,0
20142,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 5 to 9,Deaths,Value,0
20143,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 10-14,Deaths,Value,0
20144,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 15-19,Deaths,Value,0
20145,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 20-24,Deaths,Value,0
20146,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 25-29,Deaths,Value,0
20147,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 30-34,Deaths,Value,0
20148,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 35-39,Deaths,Value,0
20149,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 40-44,Deaths,Value,0
20150,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 45-49,Deaths,Value,0
20151,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 50-54,Deaths,Value,0
20152,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 55-59,Deaths,Value,0
20153,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 60-64,Deaths,Value,0
20154,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 65-69,Deaths,Value,0
20155,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 70-74,Deaths,Value,0
20156,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 75-79,Deaths,Value,7
20157,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 80-84,Deaths,Value,17
20158,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 85-89,Deaths,Value,34
20159,2018,Ceredigion,I00-I99 IX Diseases of the circulatory system,Female,Aged 90 and over,Deaths,Value,37
20160,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,total (all ages),Deaths,Value,1487
20161,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged under 1,Deaths,Value,5
20162,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 1 to 4,Deaths,Value,0
20163,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 5 to 9,Deaths,Value,0
20164,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 10-14,Deaths,Value,0
20165,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 15-19,Deaths,Value,0
20166,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 20-24,Deaths,Value,5
20167,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 25-29,Deaths,Value,7
20168,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 30-34,Deaths,Value,9
20169,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 35-39,Deaths,Value,6
20170,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 40-44,Deaths,Value,13
20171,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 45-49,Deaths,Value,19
20172,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 50-54,Deaths,Value,28
20173,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 55-59,Deaths,Value,39
20174,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 60-64,Deaths,Value,74
20175,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 65-69,Deaths,Value,108
20176,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 70-74,Deaths,Value,138
20177,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 75-79,Deaths,Value,197
20178,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 80-84,Deaths,Value,248
20179,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 85-89,Deaths,Value,260
20180,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 90 and over,Deaths,Value,332
20181,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,total (all ages),Deaths,Value,717
20182,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged under 1,Deaths,Value,0
20183,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 1 to 4,Deaths,Value,0
20184,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 5 to 9,Deaths,Value,0
20185,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 10-14,Deaths,Value,0
20186,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 15-19,Deaths,Value,0
20187,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 20-24,Deaths,Value,0
20188,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 25-29,Deaths,Value,5
20189,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 30-34,Deaths,Value,7
20190,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 35-39,Deaths,Value,5
20191,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 40-44,Deaths,Value,8
20192,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 45-49,Deaths,Value,11
20193,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 50-54,Deaths,Value,14
20194,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 55-59,Deaths,Value,22
20195,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 60-64,Deaths,Value,40
20196,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 65-69,Deaths,Value,60
20197,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 70-74,Deaths,Value,75
20198,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 75-79,Deaths,Value,109
20199,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 80-84,Deaths,Value,132
20200,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 85-89,Deaths,Value,129
20201,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 90 and over,Deaths,Value,95
20202,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,total (all ages),Deaths,Value,770
20203,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged under 1,Deaths,Value,0
20204,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 1 to 4,Deaths,Value,0
20205,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 5 to 9,Deaths,Value,0
20206,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 10-14,Deaths,Value,0
20207,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 15-19,Deaths,Value,0
20208,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 20-24,Deaths,Value,0
20209,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 25-29,Deaths,Value,5
20210,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 30-34,Deaths,Value,0
20211,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 35-39,Deaths,Value,0
20212,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 40-44,Deaths,Value,5
20213,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 45-49,Deaths,Value,8
20214,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 50-54,Deaths,Value,14
20215,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 55-59,Deaths,Value,17
20216,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 60-64,Deaths,Value,34
20217,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 65-69,Deaths,Value,48
20218,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 70-74,Deaths,Value,63
20219,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 75-79,Deaths,Value,88
20220,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 80-84,Deaths,Value,116
20221,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 85-89,Deaths,Value,131
20222,2018,Pembrokeshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 90 and over,Deaths,Value,237
20223,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,total (all ages),Deaths,Value,391
20224,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged under 1,Deaths,Value,0
20225,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 1 to 4,Deaths,Value,0
20226,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 5 to 9,Deaths,Value,0
20227,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 10-14,Deaths,Value,0
20228,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 15-19,Deaths,Value,0
20229,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 20-24,Deaths,Value,0
20230,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 25-29,Deaths,Value,0
20231,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 30-34,Deaths,Value,0
20232,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 35-39,Deaths,Value,0
20233,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 40-44,Deaths,Value,5
20234,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 45-49,Deaths,Value,5
20235,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 50-54,Deaths,Value,5
20236,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 55-59,Deaths,Value,9
20237,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 60-64,Deaths,Value,19
20238,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 65-69,Deaths,Value,30
20239,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 70-74,Deaths,Value,31
20240,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 75-79,Deaths,Value,46
20241,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 80-84,Deaths,Value,69
20242,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 85-89,Deaths,Value,70
20243,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 90 and over,Deaths,Value,104
20244,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,total (all ages),Deaths,Value,193
20245,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged under 1,Deaths,Value,0
20246,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 1 to 4,Deaths,Value,0
20247,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 5 to 9,Deaths,Value,0
20248,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 10-14,Deaths,Value,0
20249,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 15-19,Deaths,Value,0
20250,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 20-24,Deaths,Value,0
20251,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 25-29,Deaths,Value,0
20252,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 30-34,Deaths,Value,0
20253,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 35-39,Deaths,Value,0
20254,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 40-44,Deaths,Value,0
20255,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 45-49,Deaths,Value,0
20256,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 50-54,Deaths,Value,5
20257,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 55-59,Deaths,Value,5
20258,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 60-64,Deaths,Value,15
20259,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 65-69,Deaths,Value,21
20260,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 70-74,Deaths,Value,21
20261,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 75-79,Deaths,Value,26
20262,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 80-84,Deaths,Value,35
20263,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 85-89,Deaths,Value,32
20264,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Male,Aged 90 and over,Deaths,Value,28
20265,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,total (all ages),Deaths,Value,198
20266,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged under 1,Deaths,Value,0
20267,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 1 to 4,Deaths,Value,0
20268,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 5 to 9,Deaths,Value,0
20269,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 10-14,Deaths,Value,0
20270,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 15-19,Deaths,Value,0
20271,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 20-24,Deaths,Value,0
20272,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 25-29,Deaths,Value,0
20273,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 30-34,Deaths,Value,0
20274,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 35-39,Deaths,Value,0
20275,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 40-44,Deaths,Value,0
20276,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 45-49,Deaths,Value,0
20277,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 50-54,Deaths,Value,0
20278,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 55-59,Deaths,Value,5
20279,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 60-64,Deaths,Value,5
20280,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 65-69,Deaths,Value,9
20281,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 70-74,Deaths,Value,10
20282,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 75-79,Deaths,Value,20
20283,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 80-84,Deaths,Value,34
20284,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 85-89,Deaths,Value,38
20285,2018,Pembrokeshire,I00-I99 IX Diseases of the circulatory system,Female,Aged 90 and over,Deaths,Value,76
20286,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,total (all ages),Deaths,Value,2374
20287,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged under 1,Deaths,Value,7
20288,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 1 to 4,Deaths,Value,0
20289,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 5 to 9,Deaths,Value,0
20290,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 10-14,Deaths,Value,0
20291,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 15-19,Deaths,Value,0
20292,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 20-24,Deaths,Value,6
20293,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 25-29,Deaths,Value,7
20294,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 30-34,Deaths,Value,9
20295,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 35-39,Deaths,Value,16
20296,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 40-44,Deaths,Value,13
20297,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 45-49,Deaths,Value,31
20298,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 50-54,Deaths,Value,50
20299,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 55-59,Deaths,Value,65
20300,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 60-64,Deaths,Value,107
20301,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 65-69,Deaths,Value,173
20302,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 70-74,Deaths,Value,271
20303,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 75-79,Deaths,Value,309
20304,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 80-84,Deaths,Value,362
20305,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 85-89,Deaths,Value,455
20306,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Total,Aged 90 and over,Deaths,Value,486
20307,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,total (all ages),Deaths,Value,1187
20308,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged under 1,Deaths,Value,5
20309,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 1 to 4,Deaths,Value,0
20310,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 5 to 9,Deaths,Value,0
20311,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 10-14,Deaths,Value,0
20312,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 15-19,Deaths,Value,0
20313,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 20-24,Deaths,Value,5
20314,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 25-29,Deaths,Value,6
20315,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 30-34,Deaths,Value,7
20316,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 35-39,Deaths,Value,10
20317,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 40-44,Deaths,Value,6
20318,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 45-49,Deaths,Value,22
20319,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 50-54,Deaths,Value,33
20320,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 55-59,Deaths,Value,41
20321,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 60-64,Deaths,Value,61
20322,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 65-69,Deaths,Value,83
20323,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 70-74,Deaths,Value,146
20324,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 75-79,Deaths,Value,188
20325,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 80-84,Deaths,Value,185
20326,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 85-89,Deaths,Value,227
20327,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Male,Aged 90 and over,Deaths,Value,158
20328,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,total (all ages),Deaths,Value,1187
20329,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged under 1,Deaths,Value,0
20330,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 1 to 4,Deaths,Value,0
20331,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 5 to 9,Deaths,Value,0
20332,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 10-14,Deaths,Value,0
20333,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 15-19,Deaths,Value,0
20334,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 20-24,Deaths,Value,0
20335,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 25-29,Deaths,Value,0
20336,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 30-34,Deaths,Value,0
20337,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 35-39,Deaths,Value,6
20338,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 40-44,Deaths,Value,7
20339,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 45-49,Deaths,Value,9
20340,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 50-54,Deaths,Value,17
20341,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 55-59,Deaths,Value,24
20342,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 60-64,Deaths,Value,46
20343,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 65-69,Deaths,Value,90
20344,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 70-74,Deaths,Value,125
20345,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 75-79,Deaths,Value,121
20346,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 80-84,Deaths,Value,177
20347,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 85-89,Deaths,Value,228
20348,2018,Carmarthenshire,"A00-R99,U00-Y89 All causes, all ages",Female,Aged 90 and over,Deaths,Value,328
20349,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,total (all ages),Deaths,Value,633
20350,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged under 1,Deaths,Value,0
20351,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 1 to 4,Deaths,Value,0
20352,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 5 to 9,Deaths,Value,0
20353,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 10-14,Deaths,Value,0
20354,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 15-19,Deaths,Value,0
20355,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 20-24,Deaths,Value,0
20356,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 25-29,Deaths,Value,0
20357,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 30-34,Deaths,Value,0
20358,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 35-39,Deaths,Value,0
20359,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 40-44,Deaths,Value,0
20360,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 45-49,Deaths,Value,6
20361,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 50-54,Deaths,Value,16
20362,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 55-59,Deaths,Value,19
20363,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 60-64,Deaths,Value,24
20364,2018,Carmarthenshire,I00-I99 IX Diseases of the circulatory system,Total,Aged 65-69,Deaths,Value,40
